TF	target	importance
HNF4A	SGIP1	0.6043130549070661
SMAD3	GBP1	0.6037077289099656
HNF4A	YAP1	0.603405794934378
KLF6	AC099788.1	0.6030757278423172
GADD45A	HNF1A	0.6018807316063187
E2F3	LRRIQ3	0.6016964152808983
FOXJ3	PAPPA2	0.601524913475237
GADD45A	ATF3	0.6011240835930407
CREB1	KLF6	0.600834221347178
NR1H4	ANGPTL3	0.6003399077843653
PBX1	CD247	0.6002968002886875
NR5A2	GADD45A	0.6002367514699035
NFE2L2	AC096536.3	0.6002141334924516
SMAD2	LEPR	0.600133144714086
HNF1A	ATF5	0.5999824908540298
RUNX3	ST6GALNAC3	0.5999479263073642
PPARG	HNF1B	0.5996522509515986
MLXIPL	STAT3	0.5995540793843472
HNF4A	S100A6	0.5992568303310544
STAT3	HMGCS2	0.5985682323579026
SP3	HMGCS2	0.5983204315089429
ATF2	TBX15	0.5979235969390754
NR5A2	FMO5	0.5977182510683063
MLXIPL	LINC02607	0.5976106432434828
STAT3	TEAD4	0.5968138269464012
SOX4	AGBL4	0.5967392867110554
PPARA	GATA4	0.5966798159800348
GATA4	SMAD2	0.5964460887760274
TEAD1	HSPA6	0.596044164487823
SMAD3	HMGCS2	0.5959529387220684
NR1H4	PER3	0.5954500630860653
ATF2	LRRC7	0.5950207072550866
HNF1A	TGFBR3	0.5946166415634258
CEBPB	SMAD2	0.5938397405140022
TEAD1	CCDC30	0.5933692772309915
RXRA	MAFK	0.5931819860660621
TBX15	SCP2	0.5931531469058781
SMAD3	KIRREL1	0.5929700795225852
SOX4	SUCO	0.5928216053557234
ATF2	VTCN1	0.5928080181962532
FOXA1	TMEM51	0.5926013371972655
SMAD3	CTH	0.5925525683416829
GADD45A	TEAD4	0.5923177637603994
GATA4	CTNNB1	0.5922064272481332
STAT3	CTNNB1	0.5914320450670457
NR1H4	SMAD3	0.5913962226201445
GADD45A	AL034417.4	0.5912720285064674
TCF7L2	GATA4	0.5910045498193494
TEAD1	ATF5	0.5909903433635325
FOXA3	LINC01767	0.5909250990875045
ATF5	ADGRL2	0.5908133179398054
FOXA3	MCL1	0.5908101513741751
MAFK	CTNNB1	0.5905333486481394
HNF1B	SOX9	0.5903044616359792
TBX15	PTGFR	0.5892947715464424
HNF1B	AL034417.4	0.5890710111050149
NFE2L2	SMAD3	0.5889757738926334
ATF5	GNG12-AS1	0.5889401133007888
HNF1B	TGFBR3	0.5889360688446308
TEAD1	DPYD-AS1	0.5888891227194207
NR5A2	AC119674.1	0.5888744004004407
JUN	ARHGAP29-AS1	0.5886977081254643
SMAD3	MLXIPL	0.5884027093063096
RXRA	SOX9	0.5883785586640731
CEBPB	MFSD2A	0.588354651198038
PPARA	MAFK	0.5883253170167249
HNF4A	APCS	0.5881062072519077
TCF7L2	CEBPB	0.5879426666960031
SOX4	AC119674.1	0.5878849077077999
KLF6	SP1	0.5878131946783584
PBX1	PKN2-AS1	0.5876746164388339
SMAD3	TGFBR3	0.58757348293897
GADD45A	CCDC30	0.5865731426110926
NFE2L2	SORT1	0.5863509279677259
MYC	AGBL4	0.5861491468815136
STAT3	PBX1	0.5859248276134327
PPARG	PTGFR	0.5858576261139711
SMAD3	IFI44L	0.5854401624790249
PPARA	LINC02606	0.5850411414932037
HNF4A	LINC01226	0.5850351094284455
ATF3	ROR1	0.5849931648201271
KLF6	AC104459.1	0.5844384783033145
ATF3	ZYG11A	0.5841983382082431
HNF4A	ROR1	0.5841889250223805
TP53	HNF1A	0.5838033461870543
KLF6	TCF7L2	0.5834295899891034
PRKAA2	HSD17B7	0.582808272571536
KLF6	LRRC7	0.5822855176084364
SOX4	RASAL2	0.5808710907483403
NR1H4	WLS	0.5804068942043721
SP3	TCF7L2	0.5803711692287473
PRDM16	TMEM51	0.5798341693198683
RXRA	KCNAB2	0.5797067735699664
ATF2	MAB21L3	0.5795944529625832
ATF2	ANGPTL3	0.5795070639214802
TP73	HSD17B7	0.579411755711688
FOXA1	FOXA2	0.5794048200359847
CTNNB1	MAFK	0.5791810772435337
KLF6	CEBPB	0.579062907744165
HNF4A	LINC02798	0.5790157420895052
PRKAA2	MUC1	0.5782511619502116
MAFG	KLF6	0.5780423244821038
TBX15	RIT1	0.5779916632179201
E2F3	ADGRL2	0.5779266432844835
JUN	NR5A2	0.5775167782541044
PPARA	AC104459.1	0.5771682006146817
RUNX3	FLG-AS1	0.5771083573577795
ATF3	STAT3	0.5770264675569695
TCF7L2	PLPP3	0.5767024989935378
GATA6	PTGFR	0.5751003171895301
HNF4A	ZRANB2-AS2	0.5749649634510152
CREB1	CRP	0.5749203230368818
SMAD3	GATA6	0.5740346320273632
SMAD3	YAP1	0.5739109888737615
PRKAA2	AC119674.1	0.5736675967879135
PPARG	CTH	0.5736116817604863
HNF4A	GNG12-AS1	0.5735351158140823
RXRA	MAB21L3	0.5731684091720489
PRKAA2	SP3	0.5728265269718763
HNF1A	APOA2	0.572654127561525
SMAD3	AC103591.3	0.5725922844963502
STAT3	KANK4	0.5724633386511715
PBX1	PRDM16	0.572461284720944
CTNNB1	CTH	0.5718636453999081
RXRA	APCS	0.5709606438128478
CTNNB1	GNG12-AS1	0.5705985753382671
NR1H4	YAP1	0.5704754480776887
CEBPB	CEBPA	0.5703680807882646
JUN	APCS	0.5701927100743313
NR5A2	DNM3	0.569980181070487
STAT3	GNG12-AS1	0.569873566186032
NFE2L2	AL139294.1	0.5695096706034887
TEAD1	ATP1A1-AS1	0.5692243169715405
HNF4A	TP53	0.5688141426518061
KLF6	SLC16A1	0.5686950993504579
CREB1	SP3	0.568653575923443
MAFK	RIT1	0.5685784454976429
RXRA	AC119674.1	0.568454530134185
SMAD2	HNF4A	0.5683883584275936
FOXA1	LINC01344	0.5681506317769952
CEBPB	MLXIPL	0.5679344507845631
HNF1A	JUN	0.5676095700764836
RXRB	SUCO	0.567143217744345
PBX1	FOXJ3	0.566975175926033
ATF5	HSD17B7	0.5668400483328033
GATA4	HSPG2	0.5665937713502525
PPARA	GADD45A	0.565637938880035
ATF2	C1orf112	0.5651740678178062
MLXIPL	SGIP1	0.5647408646368264
E2F3	SP3	0.5636033020288327
SMAD3	MFSD2A	0.5635915655964752
HNF4A	ANGPTL3	0.5634067167013623
PRKAA2	FMO3	0.5632920249221984
CEBPB	SCP2	0.5631032182316507
FOXA2	SP3	0.562573377930851
MAFK	SMAD2	0.5624732253967948
PBX1	DNAJB4	0.5622696051304992
TCF7L2	ARHGAP29-AS1	0.5621091178432823
PPARG	ATF5	0.5618590786356151
SOX9	KCNAB2	0.5611855025582794
SP3	PYHIN1	0.5607588004305153
SMAD3	APCS	0.5604450343816884
NR5A2	KAZN	0.5603876339189285
RXRA	RAB3B	0.5603526829842351
SMAD2	SGIP1	0.560247014676928
SMAD3	SOX9	0.5599607781711011
ATF3	NR5A2	0.5589554012467509
SP3	RUNX3	0.5585477594146969
E2F3	LINC01362	0.5574106158218196
STAT3	SLC16A1	0.5572607254611843
NFE2L2	KLF6	0.5572596832308412
CREB1	SPTA1	0.5570564262873684
SMAD3	NFE2L2	0.5569408459343087
ATF5	LRRIQ3	0.5568069970117748
ATF5	ORC1	0.5567682032293725
GADD45A	PYHIN1	0.5567579391694123
PRKAA2	SUCO	0.5564845986567778
ATF5	NR1H4	0.5559963226848197
MAFK	ATF3	0.5556863245797709
JUN	SP3	0.5555239303044726
FOXA3	PLA2G2A	0.5553773059060667
FOXJ3	AC099788.1	0.5553536798858779
ATF3	AL034417.2	0.5547795703796864
JUN	E2F3	0.5547299158861057
FOXA1	GBP2	0.5545618286391873
PPARA	CEBPA	0.554497749468112
KLF6	MYC	0.5543040719792044
MLXIPL	VTCN1	0.554269533501314
HNF4A	LINC01708	0.5541777394120878
SP3	GNG12-AS1	0.554121047552792
GATA6	AC096536.3	0.5539271115236422
HNF1B	CREB1	0.5537319780874536
SP3	PPARA	0.5537317042428945
ATF5	CEBPA	0.5537033118024635
TP53	CRP	0.5534954756436219
CTNNB1	EPHB2	0.5534892132988293
NR1H4	AC117944.1	0.5533215294180688
TEAD1	AC103591.3	0.5532627650462832
STAT3	FOXA2	0.5527780994547999
NR1H4	KIAA0040	0.5526198661884953
NFE2L2	AGBL4	0.5522555470964486
E2F3	CEBPA	0.5522510014694859
CEBPB	SMAD3	0.5522336951668866
CREB1	TTLL7	0.5520793187582991
CEBPA	KLF6	0.5517155392941846
MLXIPL	TGFBR3	0.5516344418790898
PRKAA2	ROR1	0.55085168641867
PPARA	MCL1	0.5502454433997629
CEBPB	PTGFR	0.5498169317004334
KLF6	LEPR	0.5497861082131086
JUN	LINC02607	0.549475653489171
NR5A2	FMO3	0.5492034008958593
HNF1A	AL078459.1	0.5488928708785588
NR1H4	HSPG2	0.5488485857529252
RXRA	GADD45A	0.5486395165584798
STAT3	CREB1	0.5484555093578787
GATA6	ATP1A1-AS1	0.5484196962801913
TP53	HSPG2	0.5483608875757644
SMAD2	NFE2L2	0.5479355779052858
TEAD4	ST6GALNAC3	0.5477477310182456
E2F3	AL078459.1	0.5475234234596924
NR1H4	GNG12-AS1	0.5468727837587991
MLXIPL	LINC01781	0.5463828649970185
CEBPB	GBP2	0.5463673740388189
RXRA	SMAD2	0.5462551479556206
HNF1A	MYC	0.5462222073492147
PPARA	FOXA2	0.5460241950331154
PRKAA2	MAN1C1	0.5459832212556639
PPARG	FHAD1	0.5454660924950341
CTNNB1	FOXJ3	0.5452349471512571
TCF7L2	PRDM16	0.5444237167383646
FOXA2	MFSD2A	0.5442246959534542
CEBPA	AC119674.1	0.5437176871860661
ATF5	AC096536.3	0.5434037949237408
CREB1	SPSB1	0.5430669823755995
TBX15	FMO5	0.5430660099989418
PBX1	FMO3	0.5427551583695751
ATF2	LINC02606	0.542514278559289
HNF4A	AL513323.1	0.5424137616904342
NR1H4	DNM3	0.5422431614819687
JUN	AL139294.1	0.5410934579965305
PBX1	PLPP3	0.5410275629988519
CEBPB	MROH9	0.5400924268501228
ATF3	LINC02607	0.5394790922171133
CREB1	ROR1	0.538585451070992
SP3	GBP2	0.5385762426165767
NR5A2	EFNA1	0.5369822655602833
CEBPA	CEBPB	0.536249336524984
CTNNB1	KIAA0040	0.5362170601895175
GADD45A	PER3	0.5361475988543868
KLF6	PPARA	0.5361087490955565
HNF4A	SPAG17	0.5360695989215734
TEAD4	GATA6	0.5352738189424661
CREB1	SLC44A3	0.5352430245623964
PPARA	MLXIPL	0.5349901116460406
ATF2	SGIP1	0.5348722183370413
SMAD3	CREB1	0.5348426848392044
MLXIPL	SCP2	0.5345020435040453
ATF5	GADD45A	0.5343424754761816
SMAD2	STAT3	0.5340316600411764
FOXA2	ATP1A1	0.5338327527300305
JUN	VTCN1	0.533771533051306
E2F3	CRP	0.5336373430695878
PPARG	SUCO	0.5308197955848258
SMAD3	NFIA-AS2	0.530667793116492
ATF3	GNG12-AS1	0.5303930004824833
PBX1	SLC22A15	0.5303570823364568
SMAD3	SLC22A15	0.530163365855075
GATA6	MYOCOS	0.5299091795580931
NR5A2	PRAMEF33	0.5295342922558378
HNF1A	RXRB	0.5285926415085119
PRKAA2	FOXJ3	0.5285388451785235
TBX15	SLC16A1	0.5285273078225313
GATA4	SELL	0.5284360242680111
MYC	NR5A2	0.528332163353665
SOX4	AK5	0.5282959440128359
TEAD4	CACHD1	0.5282301122461941
MLXIPL	AJAP1	0.5279367818322817
SOX4	MFSD2A	0.5277776626840003
HNF1B	MUC1	0.5273889716701833
JUN	ZSWIM5	0.5269211962904692
MLXIPL	LINC02798	0.526595951761141
PPARG	SMAD2	0.5265653101263047
SMAD2	HSPA6	0.5261849039996656
GATA4	MLXIPL	0.5259659984093024
TEAD1	FMO3	0.5258780005429838
CTNNB1	AC117944.1	0.5252720186742457
SP3	TTLL7	0.5247752324330143
GATA6	CTNNB1	0.5245363647283211
TEAD1	SORT1	0.523672414514274
TCF7L2	ATP1A1-AS1	0.5234639420900934
RXRA	TBX15	0.5234593944853975
HNF4A	AC096536.3	0.5234051974438323
ATF2	TXNIP	0.5231460447117399
PBX1	NFIA-AS2	0.5220190552561618
MYC	LINC01344	0.5218157234698707
NR1H4	LINC01781	0.521695986491556
SOX4	GATA4	0.5216056479293486
NFE2L2	MFSD2A	0.5212715505393839
FOXA1	AL034417.2	0.5209584119900299
CEBPB	MYC	0.5207610303665677
SP3	PLPP3	0.520665729247386
SMAD2	GBP1	0.5205170754182123
HNF1B	LRRIQ3	0.5205077482686081
HNF4A	SP1	0.5205017472871517
PRDM16	FOXA1	0.5200747459929578
TEAD1	HMGCS2	0.5200587064163515
CEBPB	GBP5	0.519362223429803
STAT3	HNF1B	0.5188876126468481
ATF5	LRRC7	0.5188303109659372
JUN	KIRREL1	0.5185838461901775
NR5A2	FLG-AS1	0.5182611749764142
SP3	PAPPA2	0.5181805848716866
CTNNB1	C1orf112	0.5179011728273301
FOXA2	UAP1	0.5177978680333318
SMAD3	KLF6	0.5175195246553582
ATF2	ZRANB2-AS2	0.5173864250601886
PPARG	APOA2	0.5171659733280611
NFE2L2	CRP	0.5171445786256668
CEBPB	AL139294.1	0.5170414301901628
TBX15	TCF7L2	0.5168273941431766
RXRB	CTNNB1	0.5165910741843269
TEAD1	FOXA3	0.5160442172775486
PRKAA2	SGIP1	0.5157610601690833
ATF3	SMAD3	0.5157584487168947
PPARG	ADGRL2	0.5156070471882267
FOXJ3	DPYD-AS1	0.5151293698840543
CEBPA	PLPP3	0.5144981315502057
KLF6	ROR1	0.5143485511227383
SMAD2	GBP2	0.5141295533479493
STAT3	PPARA	0.5139126209719159
CTNNB1	AL033530.1	0.5138904834762146
NFE2L2	PLPP3	0.5137532971214559
TEAD1	CREB1	0.5131386595676829
FOXA1	SP3	0.5130018802074482
GADD45A	CEBPB	0.5129413206247017
ATF5	LINC02607	0.5125527785915238
ATF2	CCDC30	0.5122519056977082
ATF2	SMAD3	0.5116147968488843
PBX1	FLG-AS1	0.5111987974494371
TCF7L2	ANGPTL3	0.510836303170052
ATF2	SCP2	0.5103947764625897
SMAD2	AC119674.1	0.5101944413752071
CTNNB1	TTLL7	0.5095682224125552
CREB1	JUN	0.5090876189366573
ATF5	LEPR	0.5089547554478299
CREB1	RUNX3	0.5087644436155728
JUN	RASAL2	0.508260202429704
ATF2	AL078459.1	0.5080835354469505
ATF3	RASAL2	0.507845002708277
RXRA	DPYD-AS1	0.5078419123402956
HNF4A	AL078459.1	0.507720177877236
TCF7L2	PER3	0.5072791100295341
RXRA	CTNNB1	0.5071500706605649
GADD45A	PPARA	0.5070728427348246
KLF6	NR1H4	0.5070660897960252
HNF4A	LRRIQ3	0.5065857296297561
RXRA	SP1	0.5061921301862674
TEAD1	SP1	0.5059466030660159
HNF4A	FLG-AS1	0.5059165748293125
HNF1A	MAN1C1	0.5055603049658381
ATF3	MAFK	0.5051937256747733
HNF1B	UAP1	0.5051714277186068
PPARA	CLCA4-AS1	0.5050548951624017
SOX4	IGSF21	0.5049979547441228
PPARA	RAB3B	0.5047577800092765
NR5A2	F3	0.504690586467277
TCF7L2	RXRB	0.5042371044278517
TCF7L2	LRRC7	0.503919181634454
SOX9	ATP1A1-AS1	0.5037325594417621
ATF5	KLF6	0.5034682746928023
ATF5	TTLL7	0.5025960166116377
JUN	RXRA	0.5021437288170054
HNF4A	GATA6	0.5021262370363252
HNF4A	DAB1	0.5016893156505866
MLXIPL	KLF6	0.5010457611068089
JUN	FOXA1	0.5010300791459072
SMAD2	SLC16A1	0.5008706273520566
CREB1	CLIC4	0.5003663708968062
HNF4A	RASAL2	0.5003608962791211
FOXJ3	SORT1	0.5003244027726399
SOX4	GBP2	0.5002180762719715
MAFG	AC119674.1	0.5001696279875815
GATA4	IL12RB2	0.5000686017836239
MLXIPL	NEGR1	0.49980452550031623
HNF4A	SOX4	0.49960567301086206
TP73	FAM102B	0.49917688636010815
CREB1	HNF1B	0.49883807534400537
RXRA	AL513323.1	0.49875873181747454
GATA6	AGBL4	0.4985094119366579
TCF7L2	F3	0.49838409174778875
HNF1A	SPSB1	0.4983294371567483
PPARA	CCDC30	0.49824533946871924
TCF7L2	SP3	0.4981587056199027
KLF6	FMO3	0.4980010726350849
FOXJ3	ST6GALNAC3	0.4978432174629306
TCF7L2	UAP1	0.49766802742947214
MLXIPL	MYC	0.4975190472190986
KLF6	CLIC4	0.4973285102461139
FOXJ3	AL591043.2	0.4972819471916605
FOXJ3	MAB21L3	0.497217192967716
TCF7L2	SLC44A5	0.4971448258940533
ATF5	SELL	0.49712731667870336
SOX4	MLXIPL	0.4970467049903728
E2F3	SPSB1	0.4968688223760059
CEBPB	ZYG11A	0.49682479123590295
NFE2L2	HSPG2	0.4967347278562419
ATF2	PPARG	0.49670610181890157
ATF2	CREB1	0.49662606428649797
FOXA1	AC119674.1	0.49645880543432747
SOX4	CREB1	0.4963174452725617
FOXA2	LEPR	0.4962168013753346
MAFG	CREB1	0.4960698428452156
NR5A2	HMGCS2	0.49522172735093695
MLXIPL	MAFK	0.4948532682114323
STAT3	PLA2G2A	0.49465221219779093
NR1H4	EFNA1	0.49446625994477544
NR5A2	LINC02798	0.49375198893122707
SMAD2	PER3	0.4931354597761073
TCF7L2	AC103591.3	0.49259500592859967
SOX4	PPARG	0.49238802201148363
SMAD3	AL034417.2	0.4921986018199676
PPARA	ROR1	0.49212280735027253
TEAD1	TP73	0.4916246628432694
PBX1	PPARA	0.4914779394733845
SP3	DNM3	0.49135947743079256
PPARA	SLAMF7	0.49131062778513396
NR1H4	FDPS	0.49092884276550747
JUN	WLS	0.49083495233925856
SP3	FOXA2	0.4907828748945966
TCF7L2	HNF1B	0.4907284606547482
SMAD3	SPTA1	0.49068150161414886
PPARA	SLC44A3	0.49028378168872483
TEAD1	AL450992.1	0.49018001183269644
PPARA	APOA2	0.4900596893189605
RXRA	WLS	0.4899820981914479
STAT3	CEBPA	0.4898912333385752
SP1	SPSB1	0.4890551597553753
HNF4A	AL138799.4	0.48887341837384146
GATA6	PKN2-AS1	0.4888708965069431
TEAD1	PRKAA2	0.48844625875423575
NFE2L2	LRRC7	0.4882578142653718
TEAD1	PLA2G2A	0.48811621811851663
GATA4	HSPA6	0.48811327191451054
FOXA3	SLC16A1	0.4880433353880337
RXRB	AL078459.1	0.48747800759854354
JUN	CRP	0.4873219544108866
HNF4A	AC117944.1	0.48727615473886515
TCF7L2	SLC16A1	0.4867509535381284
PBX1	FOXA1	0.4865472099246035
GADD45A	RIT1	0.486431790688537
MLXIPL	E2F3	0.4863992970758664
NR1H4	GADD45A	0.48617147562823104
SP3	PTGFR	0.4858590526958709
CTNNB1	RIT1	0.4858095354773665
MLXIPL	GATA6	0.4852305629846166
SP1	LINC01362	0.4848278564420013
SMAD3	PDE4B	0.48446052579790655
TCF7L2	MAFK	0.48404918809178915
TCF7L2	TEAD1	0.48380854506389087
TBX15	ATF3	0.4837222727419055
RXRB	AC104459.1	0.4836352716492465
PBX1	CEBPB	0.4830953909923077
ATF3	MLXIPL	0.48264345429463096
TCF7L2	CLIC4	0.48254469404865263
NR5A2	PDE4B	0.4823760800710069
ATF2	AGBL4	0.4821478983517262
STAT3	LINC02607	0.48192779937865604
HNF1B	JUN	0.4818495459143256
SP1	RASAL2	0.48148852720460417
STAT3	PRDM16	0.4813094164107151
SMAD2	SOX9	0.481237864233389
CEBPB	AL136234.1	0.481091546440851
KLF6	AL078459.1	0.4810647417319409
JUN	FAM102B	0.48081776842682467
GADD45A	LINC02607	0.48055524864567545
HNF1B	LINC02606	0.4804913705672544
PRKAA2	TMEM51	0.4798747992851529
FOXJ3	PYHIN1	0.4798723078390718
STAT3	KAZN	0.4794404216359468
SMAD2	NEGR1	0.47916989231082224
KLF6	DNAJC6	0.47907729102020746
SMAD2	IFI44L	0.4790412584386041
E2F3	YAP1	0.4781226222730625
SMAD3	ZYG11A	0.4774397582139711
RXRB	APOA2	0.4772995709009172
PBX1	EPHB2	0.47702590635144443
ATF2	AC103591.3	0.4769529082438914
CEBPB	NFIA-AS2	0.4768872535650769
SP3	YAP1	0.4766845995186098
NR5A2	AL136234.1	0.47656939740513815
KLF6	PPARG	0.4762749854014092
HNF4A	APOA2	0.476022532786784
MAFK	PAPPA2	0.4756206555590864
ATF2	ORC1	0.4750733511203906
FOXA2	DNM3	0.4750485851124442
PPARG	AL034417.4	0.474984913869338
CREB1	NR5A2	0.4741112677606112
FOXA3	ADGRL2	0.4739687127756803
FOXJ3	AC103591.3	0.4739028646172388
KLF6	SCP2	0.4726232669682483
ATF2	HNF1B	0.47259630336149455
KLF6	HSPG2	0.47257884181126564
JUN	PTGFR	0.472515275706443
NR1H4	FOXA3	0.47231482419167997
NFE2L2	AC099792.1	0.47228964068124996
SMAD3	SELL	0.4721886020578885
JUN	CTH	0.4721865759155548
CREB1	FOXA3	0.47216491448243925
SOX4	LINC01767	0.471727487522459
HNF4A	DPYD-AS1	0.47167951826901955
ATF5	TEAD1	0.4710481599246849
SMAD3	KCNAB2	0.4709539557603708
PPARG	DPYD-AS1	0.47073188044955316
ATF2	DPYD-AS1	0.47043397728563774
MLXIPL	AL138799.4	0.47038780732389146
PPARG	SPSB1	0.4701943304279638
TBX15	CREB1	0.47019133152584813
E2F3	RIT1	0.4700722180854322
SOX9	ATF2	0.470055777971472
PPARA	DNM3	0.4696917002764008
TCF7L2	SOX4	0.46952279568714056
JUN	APOA2	0.4692873203717611
CTNNB1	PRAMEF10	0.46882276708342974
RXRA	SUCO	0.4687547796479385
CREB1	YAP1	0.46841941049603186
FOXJ3	TMEM51	0.4682882188928624
MLXIPL	TP53	0.46824179592395715
NR5A2	DNAJC6	0.46703582407242134
MAFG	PTGFR	0.4665722003313684
HNF4A	SMAD2	0.46656850908580805
PBX1	MCL1	0.4664560904486726
PRKAA2	SMAD2	0.4656909068877783
TCF7L2	AL138799.4	0.46529322770805837
PPARA	KIRREL1	0.4651414111818239
HNF4A	MUC1	0.4649516367118955
NR5A2	PAPPA2	0.4648657075880718
TEAD1	LINC01362	0.46472027517487263
PBX1	SP3	0.46415194387840075
TEAD4	SLC22A15	0.4640228087938217
CREB1	GATA6	0.4635787385609809
E2F3	FDPS	0.4634411852523083
FOXJ3	TXNIP	0.46255549892050396
NFE2L2	LINC01362	0.46243835463612226
CEBPB	SLC25A33	0.4623218113077686
TCF7L2	KAZN	0.46208984288910193
NR5A2	AC096536.3	0.4620191831356789
FOXJ3	MAN1C1	0.46193854880875407
E2F3	LINC02606	0.46191148622152356
FOXJ3	S100A6	0.46176896432652675
MYC	PLA2G2A	0.46154742216937217
SMAD2	ATP1A1-AS1	0.4612384998491861
HNF1A	AL033530.1	0.46093087422253504
E2F3	PLA2G2A	0.4607289982234227
RXRA	TP53	0.4604996171683517
KLF6	PLPP3	0.4602925011392171
SOX4	ROR1	0.4602501909534003
FOXJ3	AL033530.1	0.46023882194107557
RXRA	NR1H4	0.4599902275367774
PPARA	WLS	0.4597010805356705
MLXIPL	PPARA	0.4590682022491816
ATF3	TP53	0.4590207157986601
SMAD2	LRRIQ3	0.4586929478208983
HNF4A	SMAD3	0.4585053210989877
CTNNB1	AL034417.4	0.45821464308886667
PRKAA2	PLPP3	0.4579388485775135
TEAD1	ORC1	0.45738767054975027
RXRA	HSD17B7	0.4573450698380911
SOX4	ADGRL2	0.45714855665041737
CTNNB1	LRRC7	0.45708688790935764
NR5A2	SGIP1	0.45653374386160284
NFE2L2	TBX15	0.4560675459808
KLF6	ZSWIM5	0.4557706291777923
KLF6	AC104170.1	0.45570523873904617
ATF2	LINC02798	0.45552741827209325
PRKAA2	LINC02606	0.4546305714054386
MAFG	SLC16A1	0.4543674635288369
GATA4	NR5A2	0.45423822552442655
CTNNB1	ZRANB2-AS2	0.4542157896499856
TCF7L2	MAFG	0.4539618501651419
CTNNB1	S100A6	0.4537615827485828
HNF1A	ZRANB2-AS2	0.4537545845224401
PRKAA2	TXNIP	0.4534441633357952
NFE2L2	TMEM51	0.4529781094421509
GATA4	SLC22A15	0.4529642034081445
STAT3	CRP	0.4528645911575094
SMAD2	MROH9	0.4527876628297076
ATF3	YAP1	0.4526442737073556
PPARG	MLXIPL	0.45254713744326647
CEBPA	LINC01226	0.4525135980481444
JUN	KIAA0040	0.4524750922775291
ATF3	SPSB1	0.4524562071812313
ATF2	TGFBR3	0.45240149434711446
MAFG	TGFBR3	0.4520675066279498
STAT3	SLC9C2	0.45198494583421994
HNF1B	DAB1	0.451952588584932
NFE2L2	MYOCOS	0.45174573772698023
STAT3	CLIC4	0.45138571013015316
RXRA	AC103591.3	0.45134608402237186
SMAD3	TCF7L2	0.45130444462199365
SMAD3	E2F3	0.4509681982970898
ATF5	FOXA2	0.45082123395239926
PPARA	PYHIN1	0.4508202891884902
ATF3	LINC01344	0.45005415266911336
PPARG	PPARA	0.45003320408319475
ATF3	DPYD-AS1	0.4499962707872779
SP1	PER3	0.44972521271963495
TCF7L2	MFSD2A	0.44928368547739383
KLF6	HMGCS2	0.44900334530722247
STAT3	GBP1	0.4489958972334512
PBX1	RXRB	0.44885825049861083
CTNNB1	SMAD2	0.44874487340542796
PPARA	GATA6	0.44857785597894434
KLF6	RXRA	0.44854236948311005
SMAD3	FHAD1	0.4483738660559634
CTNNB1	FMO5	0.44821105228083036
GATA6	DNM3	0.4480034694525745
HNF1A	TEAD1	0.4478468740011289
STAT3	AL034417.2	0.4477555858690363
MAFG	SP1	0.4477534069478803
JUN	LINC02606	0.4472509613948441
CTNNB1	IL12RB2	0.4468501608892521
ATF3	MAN1C1	0.4468172341571043
TBX15	ATF5	0.44664077870490904
HNF1A	MAFK	0.4461745851429769
GATA6	ST6GALNAC3	0.44586047832889514
KLF6	PDE4B	0.4454056962353469
CEBPA	CLIC4	0.4454050252301211
MAFG	ADGRL2	0.44539600072866575
CTNNB1	HSD17B7	0.4452927904506358
CEBPA	DNM3	0.44471880146679454
PPARG	WLS	0.44469668842191595
STAT3	YAP1	0.44435112316801156
TBX15	MCL1	0.4440750329577641
CEBPA	SLC25A33	0.44387652557289065
TBX15	LINC01226	0.44381215612672026
CEBPA	AC103591.3	0.44364158925353125
CTNNB1	RASAL2	0.4434057220056057
PPARG	PDE4B	0.4432488833766517
PRKAA2	CD247	0.4429844808775746
ATF2	GBP1	0.44294075847652575
PPARG	LRRIQ3	0.4428231391207256
SOX9	PBX1	0.44282018755456304
TBX15	SMAD3	0.442342745894602
SOX4	DNAJC6	0.4421833427423854
STAT3	DNAJB4	0.442038475200964
RXRB	RAB3B	0.44196895689066934
TCF7L2	LINC01226	0.4417813440698265
SP1	KIAA0040	0.44136528597155983
ATF2	AL034417.4	0.44123001250875243
CEBPB	TEAD1	0.44094379542393164
ATF5	SOX9	0.4409382656848947
TEAD1	AJAP1	0.44092246838412597
SOX4	LINC01781	0.4407703668779065
STAT3	ZRANB2-AS2	0.4407701993846291
RUNX3	HSPG2	0.4406967922828257
NR1H4	HNF1B	0.44057917643189565
GADD45A	HSD17B7	0.44033476480741535
KLF6	CCDC30	0.43965702739878343
HNF1A	PPARA	0.4396225022576699
E2F3	LINC01226	0.4394074711073941
FOXA3	GNG12-AS1	0.4392740421913736
CEBPB	CTH	0.4392701450650223
PRKAA2	AL078459.1	0.4390823314185823
CEBPB	DNM3	0.43899619246377186
ATF2	PYHIN1	0.4387613223896267
SP3	IFI44L	0.43780508187782513
PPARG	SLC44A5	0.43769628555299817
PPARG	PER3	0.43767610360191456
KLF6	SLC44A3	0.4374064803843398
MAFG	FLG-AS1	0.4372973817870149
NR5A2	PER3	0.4369677255884863
NFE2L2	MAFK	0.43686898736607266
TBX15	CEBPA	0.43625581886221637
TEAD4	APOA2	0.4359875653016947
KLF6	LINC01344	0.43525163900286895
CEBPA	HMGCS2	0.435112719426165
GATA4	NFE2L2	0.43471592758899563
PPARA	KANK4	0.434666131646679
